,artist_name,track_name,track_id,popularity,year,genre,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
23235,Tony Allen,Ariya,0kztLvDECQrBsZNebcF2ny,27,2011,jazz,36844,0.338,0.805,208733,0.667,0.304,1,0.148,-12.141,1,0.0594,118.113,4,0.889
23784,Ella Fitzgerald,A-Tisket A-Tasket,3xFPvikCg8Ayfk97SplyPD,10,2011,jazz,37407,0.835,0.638,157199,0.465,2.50E-05,5,0.172,-5.87,0,0.143,166.174,4,0.809
96139,Nils Petter MolvÃ¦r,Puri Jati,4Iy8aRWqeoo9jAP65QfNtP,31,2016,jazz,155971,0.633,0.664,228707,0.174,0.892,7,0.106,-16.394,0,0.0321,112.003,1,0.206
90090,Iggy Azalea,Team,2bocAPQcUTLUXx8lAOTiK3,60,2016,dance,147521,0.0545,0.891,209467,0.692,0,4,0.608,-4.989,1,0.0673,100.023,4,0.218
38440,Infant Annihilator,Bathed in Placenta,58kV4jdyugNFpB62jbed1L,26,2012,metal,63133,1.29E-05,0.172,241290,0.966,0.772,10,0.641,-3.052,0,0.163,89.976,4,0.277
109523,Ugly Kid Joe,Everything About You,29lzrxA7JkRlhopOR03awQ,21,2017,grunge,176114,0.0131,0.516,262027,0.784,0,1,0.0616,-7.887,1,0.0618,122.555,4,0.802
102054,The Last Shadow Puppets,Everything Youâ€™ve Come To Expect,01M9XvRcT8hEOf6NOLBHew,44,2016,rock,166698,0.419,0.552,193866,0.513,0,0,0.0618,-7.474,1,0.027,109.871,4,0.328
51395,Forest Swords,Ljoss,5cRoTEgVxCgbFmJfpftZlZ,30,2013,jazz,84600,0.875,0.429,318973,0.683,0.878,7,0.143,-10.245,0,0.0354,111.923,4,0.415
45716,Nelly,Hey Porsche,6QoxM9xgqazNPGF026CjpS,43,2013,dance,76266,0.151,0.729,209147,0.793,0,9,0.651,-4.716,1,0.0293,115.988,4,0.945
118988,Ghostland Observatory,Sometimes,4vuFWmPNQe1sbMRISBMXPu,45,2018,alternative,191898,0.00818,0.679,254680,0.484,0.378,7,0.109,-9.547,1,0.0559,94.012,4,0.512
28258,Daphni,Cos-Ber-Zam Ne Noya - Daphni Mix,5wah0uTpYKOSuHax1v4olL,48,2012,alternative,48435,0.0146,0.726,336673,0.88,0.149,9,0.407,-6.724,0,0.059,120.022,4,0.73
4203,T.I.,I Can't Help It (feat. Rocko),0xsfhX1bBIsdrCgAwNAvIB,36,2010,dance,4860,0.11,0.751,212213,0.929,0,6,0.203,-2.616,1,0.0492,138.005,4,0.539
22380,Zach Winters,The Grass after Winter,4bWFEaURVr8PGI4XqadMaD,24,2011,indie,35851,0.912,0.561,149067,0.266,0.00134,6,0.11,-16.412,1,0.0383,87.47,4,0.538
102135,Los Solitarios,Ya Se Va,3HEKvHj5iMh35CgLYoUd7F,39,2016,rock,167001,0.652,0.476,168046,0.479,0,4,0.146,-4.95,1,0.0266,72.404,4,0.379
62784,Styx,The Grand Illusion,7JLeHkiKdYokE7rHAFXG3I,26,2014,folk,103449,0.00418,0.536,275027,0.851,0.00928,8,0.223,-3.554,1,0.028,89.02,4,0.665
140942,Jonathan Wilson,So Alive,7FqjHnHeYigH6VYNZUiURx,34,2019,folk,222439,0.237,0.337,206485,0.681,9.99E-06,4,0.426,-4.527,0,0.0347,108.394,4,0.357
72498,Dave B.,Worth It,2WXwM5pNgVcBhwDoTE1yQL,31,2015,alternative,121112,0.00587,0.707,176672,0.453,0,1,0.0893,-7.737,0,0.116,124.972,4,0.125
25605,Jeezy,I Do,7kbgzSYR7X9FkzIeUFkviQ,43,2011,pop,41110,0.125,0.599,311640,0.815,0,8,0.0877,-7.638,0,0.337,72.437,4,0.623
155107,lol,blue ocean,3FQ2cXSRPLeUCBdvm2En8G,0,2020,dance,244764,0.1,0.535,219733,0.743,2.09E-05,10,0.12,-4.302,1,0.0314,89.867,4,0.525
76767,Julien Baker,Good News,7sCCleYbeg2uVSqS98Bp4t,35,2015,folk,126188,0.887,0.589,211217,0.216,0.000272,4,0.125,-9.943,1,0.0285,123.879,4,0.0541
80134,Matthew Halsall,Journey in Satchidananda,7jIE9yaNiRlm3KqyFeSQiX,42,2015,jazz,131494,0.719,0.312,406234,0.302,0.329,2,0.108,-12.27,1,0.0385,99.948,3,0.139
85659,PnB Rock,What U Want,2YM4jY4mxWnK0dy54E1rY7,33,2015,rap,140840,0.19,0.623,174000,0.775,0,6,0.0821,-4.883,0,0.0527,160.031,4,0.715
93006,Aldous Harding,Hunter,0Hab7R2fO1E8OiasM9gEtN,26,2016,folk,151137,0.687,0.341,269909,0.454,0.00321,6,0.241,-7.69,0,0.0271,79.911,4,0.306
97670,Alcest,Untouched,22RbzLAuUqjasP02xrYoIO,36,2016,metal,158082,0.00248,0.491,312413,0.451,0.811,3,0.142,-10.174,0,0.0272,106.052,4,0.152
85204,Vince Staples,Jump Off The Roof,1deetO7jeQqMH2C7kSH32a,48,2015,rap,140058,0.0853,0.732,223987,0.945,0.000998,1,0.476,-5.429,1,0.0804,120.035,4,0.62
98389,Dream Theater,The Path That Divides,1mmRfuVOJydncTUmJ9qWhx,29,2016,metal,159157,0.000896,0.304,309507,0.87,0.000396,6,0.396,-8.786,1,0.0576,129.945,4,0.29
127780,Proleter,Lullaby,4eQKQ5ZO4UlSUzskVqFU0d,41,2018,jazz,203482,0.2,0.893,280413,0.582,0.0248,8,0.0749,-8.087,1,0.15,99.988,4,0.761
44455,Grateful Dead,"Me and My Uncle - Live in Veneta, Oregon 8/27/72",2mliKZOmPLLA5CmylylPzI,30,2013,country,74812,0.755,0.729,195640,0.722,0.374,11,0.14,-11.581,0,0.0353,111.558,4,0.871
157233,Stop Light Observations,how do u feel?,5IXRiYCqRPyCGYhBEtqpre,43,2020,indie,248514,0.235,0.761,165638,0.34,4.43E-05,10,0.148,-11.731,1,0.0423,146.387,4,0.468
4102,Adam & The Ants,Stand and Deliver,5niJaBcWtydYNTqIQofOeJ,41,2010,dance,4685,0.00866,0.533,176067,0.943,0,9,0.61,-9.775,1,0.0775,143.055,4,0.327
54423,Busta Rhymes,Thank You,2x5YsiXAqOEqSZ1iHWITHS,50,2013,pop,89859,0.0151,0.691,240413,0.786,0.00159,7,0.0898,-6.762,1,0.145,105.011,4,0.532
58933,Whiskey Myers,Where the Sun Don't Shine,62ddktpKWzOXvR2Lptefa2,36,2014,country,98453,0.011,0.346,208947,0.731,0,2,0.151,-5.174,1,0.0387,83.697,4,0.344
1756,The Black Crowes,Thorn in My Pride,3PArwM8KsdNhWF4yZMndhx,29,2010,alternative,1888,0.0232,0.424,575573,0.648,0.0664,6,0.149,-12.839,0,0.0466,138.903,4,0.663
34160,The Beach Boys,Surf's Up - Remastered 2009,1t31HeRwQvE190Q1o1Ts9V,21,2012,folk,55769,0.501,0.315,254400,0.28,0,0,0.11,-13.306,0,0.0295,85.906,4,0.325
82398,Riverside,Time Travellers,7rATwDI20BnBcDTvkfvkNo,38,2015,metal,134669,0.762,0.4,402787,0.268,0.000535,4,0.123,-12.502,0,0.0297,156.448,3,0.21
91502,Drugdealer,Suddenly,77iRifbhkJGvGBBRNykUwN,60,2016,folk,149355,0.503,0.651,197040,0.465,0.0455,4,0.495,-7.538,1,0.0328,107.75,4,0.585
118098,The Steel Woods,Axe,4WCe8syCgpfxGb3KFCvBWk,46,2017,rock,190056,0.108,0.632,196627,0.581,0.00148,2,0.173,-6.661,0,0.026,73.037,4,0.298
46389,Fergie,A Little Party Never Killed Nobody (All We Got) - Paige Festival Remix,2ADQMybPvIYS2b2a7qh8v8,32,2013,dance,77272,7.31E-05,0.622,364080,0.788,0.000426,8,0.0669,-4.166,1,0.0361,127.988,4,0.419
23031,Deca,Clockwork (feat. Roqy Tyraid & Ichiban),4m09KJwKNZMDmgAd1TtUMI,21,2011,jazz,36631,0.116,0.75,288400,0.746,0,7,0.101,-4.666,1,0.473,82.213,4,0.91
71517,All That Remains,For You,3ktjSD56hFRXC3LjbHXAH1,50,2015,alternative,120052,0.0508,0.468,256280,0.839,0,1,0.126,-2.371,1,0.0352,91.958,4,0.378
120170,BrokenRail,Memory,5LGXgAacmicxp1twR3vKKx,38,2018,alternative,193202,7.58E-05,0.417,206178,0.844,0.00364,8,0.0444,-4.532,0,0.0505,156.928,4,0.666
84165,Royal Headache,High,1P2DGPlGdhQZ1hcVx7qC0N,23,2015,punk,138248,0.00139,0.42,133092,0.923,0.00261,0,0.108,-4.521,1,0.0395,127.109,4,0.812
13507,Boosie Badazz,Thug Life (feat. Foxx),1in2yDP8aGImvLKIG5v2IK,19,2010,rap,21814,0.0498,0.739,240560,0.56,0,4,0.313,-8.497,0,0.217,148.044,4,0.308
163689,Foreign Forest,Hole In My Heart,5IVFw35GzaSXwRXqOkotk0,40,2020,rap,259100,0.325,0.869,210000,0.257,2.23E-05,6,0.126,-12.009,0,0.0505,119.992,4,0.708
78295,Creed,Whatâ€™s This Life For - Alternate Version,370wD9BG7av4Yf3yvQq0HI,28,2015,grunge,128439,0.0918,0.585,262360,0.56,1.49E-05,7,0.0695,-8.135,1,0.0311,135.868,4,0.165
40683,Senses Fail,Bite to Break Skin,6TTWipq3hDrBIbiIW95NIg,16,2012,punk,67785,0.000306,0.569,211320,0.949,2.57E-05,2,0.175,-5.551,0,0.123,112.074,4,0.286
6970,Silversun Pickups,Currency Of Love,5SPh2nr2uNlWHKgRwPfUep,15,2010,grunge,9122,0.0012,0.479,329787,0.87,0.0012,7,0.173,-5.208,1,0.0665,123.829,4,0.5
73259,Lennon & Maisy,Boom Clap,3j0oJtPonSYt9f5jHVLb91,56,2015,country,121932,0.57,0.653,175615,0.525,0,4,0.141,-7.446,1,0.0414,156.996,4,0.633
79037,The Wombats,Pink Lemonade,7dFERLugNJZUgtX1V3KA4b,49,2015,indie,129514,0.00406,0.56,226107,0.956,1.55E-06,0,0.358,-4.366,1,0.0776,143.993,4,0.821
83447,Manuel Medrano,Si Pudiera,5SqG2MEuRjwhxi1DcRR4V8,67,2015,pop,136526,0.278,0.636,256948,0.527,0.00236,1,0.114,-7.543,0,0.0643,80.079,4,0.472
312,Bullet For My Valentine,A Place Where You Belong,1gg2pjLIkcxSnNfGORJ0u5,48,2010,alternative,318,5.02E-05,0.312,306467,0.83,0.00122,11,0.148,-3.881,0,0.0364,133.712,4,0.331
38574,Delain,Generation Me,5RNZKVfcw4igtL0JM0Zxk9,28,2012,metal,63417,0.00014,0.418,224213,0.833,0.000676,5,0.0769,-4.83,1,0.0407,146.108,4,0.318
55573,Lil Wayne,Curtains,5umrm7USJCF3OzmsgxAPc9,37,2013,rap,92591,0.0456,0.758,271533,0.621,0,0,0.335,-4.562,1,0.12,127.925,4,0.487
93145,Handsome Ghost,Graduate,0ZXtX5JcxFurSHZjSOY4K6,30,2016,folk,151307,0.0584,0.554,227295,0.745,5.81E-06,0,0.092,-5.382,1,0.0312,89.996,4,0.334
28769,Joyce Manor,Video Killed The Radio Star,2KZC69vFLr3G0KRoBkNuxK,30,2012,alternative,48990,0.000104,0.427,136520,0.982,0.00074,4,0.285,-4.309,0,0.0703,124.75,4,0.626
26916,Mr. Capone-E,Did You Wrong,2kNcMMzIYq50TnpL39CcuT,41,2011,rap,44358,0.018,0.78,276787,0.543,0.00681,0,0.0772,-8.22,1,0.0643,151.994,4,0.243
122956,Trixie Mattel,Moving Parts,2DEwqhyhMRpnlYABnY1Mqk,39,2018,dance,196469,0.176,0.522,197355,0.77,0,2,0.374,-9.988,1,0.0514,99.948,4,0.612
137555,Music Travel Love,When You Say Nothing at All (Live in Nashville),5sp2ZYNA1EwmC6CA3CGxiq,52,2019,country,218342,0.743,0.717,215851,0.397,0,8,0.11,-8.614,1,0.0269,94.073,4,0.479
20332,Fruit Bats,Heart Like an Orange,08pcdlbzfQeOcPmPIbX4nK,20,2011,folk,31713,0.315,0.5,207267,0.751,0.034,9,0.312,-5.951,1,0.0388,96.613,3,0.526
146609,Alice Cooper,Detroit City 2020,3KSXEIN2nOWPkdT2KaNMUZ,26,2019,metal,230929,2.78E-05,0.456,200411,0.946,0,1,0.231,-4.726,0,0.0719,135.951,4,0.494
156565,Abida Parveen,Munjhi Sindh Sada Sobhari Aa,4nwNiuMTUrPQZpfTRGDK6E,0,2020,folk,246905,0.689,0.332,534544,0.748,0.00016,5,0.929,-10.513,0,0.128,98.639,4,0.636
128915,Sithu Aye,Journey,3mKW0yTDH72zOM0kbm8dcT,23,2018,jazz,204686,0.000395,0.351,343933,0.859,0.855,7,0.431,-5.38,1,0.0737,193.98,3,0.273
67683,Wovenwar,The Mason,60AieB3o7gmofaxV5suBaG,25,2014,metal,111103,1.26E-05,0.475,249493,0.98,0.159,0,0.163,-2.81,0,0.131,130.001,4,0.28
124940,Shakey Graves,Back Seat Driver,4S2QYvlfrchiIbtbxGG3ES,33,2018,folk,198822,0.412,0.327,270338,0.601,0.0112,4,0.671,-11.758,1,0.031,124.018,4,0.399
122306,ZAYN,Too Much (feat. Timbaland),0rNww8PLCIrZLPz001SPI1,58,2018,dance,195622,0.00441,0.469,187160,0.645,0.000473,0,0.0855,-4.443,1,0.0515,96.094,1,0.305
59629,Big & Rich,I Came to Git Down,6l76VZdZALH0Z5j93afyXn,21,2014,country,99279,0.000889,0.609,235133,0.935,1.30E-06,7,0.317,-4.111,1,0.049,141.958,4,0.382
161259,Russ,A LOT MORE,3BqUnohnUBmFWQxo0DT0uA,64,2020,pop,254442,0.113,0.623,200120,0.745,3.61E-06,11,0.117,-4.276,0,0.399,172.038,4,0.337
94531,Magic City Hippies,Hush,2hup7lQB1vMfVTemkfljLR,52,2016,indie,153464,0.189,0.622,319125,0.752,0.0124,4,0.0443,-6.964,0,0.124,126.047,4,0.602
3543,R.L. Burnside,Long Haired Doney T1,12IrteU68q36bvYN1EjwHr,20,2010,country,3866,0.72,0.429,217387,0.386,0.0269,1,0.136,-10.54,1,0.0314,170.601,4,0.585
160263,Wrekmeister Harmonies,Midnight To Six,0vu0TNHA3Cyeihf5fO1Zwj,21,2020,metal,252944,0.0605,0.224,422183,0.231,0.75,9,0.115,-14.54,1,0.0298,137.701,4,0.0589
112776,Cafe Music Deluxe,Background Music for Cultivated and Discrete Cafes,2okmkJjnF64DEyNiGMPyjT,28,2017,jazz,180764,0.937,0.687,203787,0.274,0.158,0,0.135,-18.126,1,0.0454,81.864,3,0.623
156542,Adrian Von Ziegler,Winter's Bloom,7xGfJHIFVgc81doogzSg4d,23,2020,folk,246880,0.974,0.323,188885,0.151,0.979,10,0.137,-16.413,1,0.0355,135.047,4,0.0469
51091,Jamie Berry,Old Records - Original Mix,3gH084yz091H7lQ3yuLS4C,34,2013,jazz,84280,0.314,0.843,231999,0.762,0.0162,10,0.0625,-4.212,1,0.113,120.077,4,0.83
100045,Tiny Moving Parts,Stay Warm,3iMN0GIy4dWhMPtrRyJU4q,27,2016,punk,162353,0.000417,0.556,217173,0.948,2.61E-06,6,0.107,-3.359,1,0.0653,154.069,4,0.539
92329,Mutual Benefit,Skipping Stones,6ipJCRSrCEJX6lBrixjohJ,31,2016,folk,150328,0.8,0.177,225004,0.365,0.0995,7,0.669,-8.315,1,0.0309,89.087,4,0.0764
33937,Joe Pug,"Speak Plainly, Diana",05Q7ZpAKVMmqtykxjTzZF6,22,2012,folk,55474,0.0152,0.374,197960,0.535,2.20E-06,6,0.0931,-7.016,1,0.0649,174.326,4,0.437
68922,Neck Deep,Crushing Grief (No Remedy),77XK2EBWAWXlJQVBl1jv7Q,41,2014,punk,113899,6.71E-05,0.486,176471,0.962,0.00393,2,0.339,-4.429,1,0.0642,109.981,4,0.601
78592,Bobaflex,End of the World,6qfUVU7ea8pykysPzLlKEG,11,2015,grunge,128867,0.000109,0.31,209206,0.957,0.00174,8,0.204,-2.923,1,0.0496,84.75,4,0.606
138762,Ariana Grande,side to side - live,1FYLqciy2MckeKgTvOCawO,57,2019,dance,219742,0.0251,0.515,260519,0.865,5.59E-05,6,0.971,-4.065,0,0.161,158.053,4,0.372
33923,The Beach Boys,That's Why God Made The Radio,7bmiIJ98JjFCNwH27LUKSv,26,2012,folk,55460,0.119,0.643,198987,0.552,0,6,0.107,-8.38,1,0.0251,113.973,3,0.603
79167,The Glorious Sons,Heavy,7gavDfA7n1kvZYkGpsJmXf,52,2015,indie,129748,0.000631,0.566,170213,0.858,0.001,9,0.387,-3.632,1,0.042,124.999,4,0.698
124808,Tennis,Please Don't Ruin This for Me - Audiotree Live Version,7f7FIT7XwcOczg6Zmc3mZG,36,2018,folk,198668,0.864,0.418,206837,0.339,0.376,9,0.147,-12.28,1,0.0271,65.015,4,0.343
54809,Relient K,Disaster,1JIy0biIBZuFuPZT91UGhq,26,2013,punk,91046,0.0486,0.625,178333,0.576,0,8,0.306,-5.932,1,0.0298,123.911,4,0.887
49724,Tad,When Things Got Rough,1bzuiKvdPh36OeO6kysewE,1,2013,grunge,81783,0.208,0.483,152667,0.472,0,2,0.168,-12.559,1,0.0356,180.081,4,0.841
41795,Gary Clark Jr.,Glitter Ain't Gold (Jumpin' for Nothin'),4YDGmc8R9FT7xyk4a4y5OB,31,2012,rock,71326,0.0022,0.24,258027,0.967,0.00146,9,0.146,-2.008,0,0.113,174.539,4,0.19
26611,together PANGEA,Haunted,176eS3CfnhrIgLDmMfZrrN,19,2011,punk,43573,0.567,0.358,172984,0.477,5.03E-06,7,0.125,-7.795,1,0.0362,131.367,4,0.138
157370,Travis Atreo,Down,3PwWEA6bhu6M3j7FG3B5Hk,23,2020,indie,248773,0.743,0.66,180342,0.637,0.00226,0,0.0652,-9.775,1,0.0429,154.029,4,0.87
93810,White Zombie,Dead or Alive,7uNjTFfirj1A9IKmRktl1p,19,2016,grunge,152363,0.00292,0.448,110667,0.691,0.00138,0,0.141,-9.973,1,0.0345,86.7,4,0.793
85082,Kendrick Lamar,Mortal Man,1WT11QmhZutciEv1NsHt1R,53,2015,rap,139703,0.665,0.567,727107,0.525,0,10,0.708,-9.043,0,0.75,86.935,4,0.416
112113,LeRoyce,No Need to Think About It,5fjgR3S4UnwkYdayBdUJwV,30,2017,jazz,180066,0.023,0.75,220265,0.495,0,2,0.122,-9.495,1,0.235,87.979,4,0.201
98266,Ensiferum,One More Magic Potion,2vglzVAvKaABxZBj3WaYt1,28,2016,metal,158982,1.16E-05,0.455,320973,0.972,0.0011,2,0.119,-4.807,1,0.0635,131.817,4,0.453
75830,Ellie Goulding,Devotion,4elU36XAVPHYReonz6qqcR,33,2015,dance,124986,0.386,0.644,226541,0.647,0,0,0.0879,-7.287,0,0.0436,131.014,4,0.476
136809,Jon Pardi,Tequila Little Time,15npbUjCgwt2lRvyrJvyxw,52,2019,country,217504,0.0375,0.757,207161,0.705,5.80E-06,2,0.114,-5.084,1,0.0252,104.972,4,0.855
61466,Alesso,Heroes (we could be) - Amtrac Remix,7anJjQNSjKhPfkvRGBKiHJ,31,2014,dance,101809,0.0722,0.76,308547,0.676,0.00544,0,0.0836,-5.192,1,0.0391,126.02,4,0.14
107993,BANNERS,Empires On Fire - Acoustic,1iYCipRXNAaODzmZp4nOnS,44,2017,folk,174002,0.825,0.676,225733,0.451,0,6,0.09,-7.201,0,0.0337,135.001,4,0.342
73042,Hop Along,Buddy in the Parade,3z4qUVE4YsiefmCc9K3R84,31,2015,alternative,121696,0.0385,0.511,227356,0.796,0.00163,1,0.571,-6.158,1,0.0546,126.741,4,0.551
103320,Christy Nockels,His Banner over Me,0EUntuPbZGcS3Dd7nCifT4,42,2017,alternative,168428,0.975,0.379,175960,0.187,7.25E-05,11,0.103,-13.916,1,0.0345,187.843,4,0.315
63657,P.O.D.,Higher - Acoustic Version,3iPuFhW7Aq91RLpcqo886E,26,2014,grunge,104899,0.00184,0.512,200547,0.901,0,5,0.11,-4.874,0,0.135,167.047,4,0.694
34392,Linkin Park,"Shadow of the Day - Live from Melbourne, 2010",5T4czn7t6EhWExgLpzqiAD,34,2012,grunge,56516,0.0117,0.401,272667,0.686,4.05E-06,11,0.931,-4.109,1,0.0431,109.985,4,0.282
66222,SoulChef,Hello,2qGHcz3bl6xFvCskkmG2nC,27,2014,jazz,108866,0.0596,0.675,194936,0.572,0.516,1,0.15,-8.402,0,0.0298,93.023,4,0.655
69588,Banner Pilot,Dead Tracks,5c48EIJ2qaxUW6ztes7VGx,21,2014,punk,115205,0.000124,0.403,202067,0.986,0.76,2,0.23,-3.202,1,0.12,186.055,4,0.595
122439,Alessia Cara,Not Today,1BGIZCaDu29MK8DsykL7Hb,52,2018,dance,195803,0.0972,0.547,156547,0.462,5.29E-06,1,0.0933,-6.04,1,0.308,111.524,4,0.16
128257,Henry Mancini,The Evil Theme,2U4OY1E1rYJUlLXHknuoMf,38,2018,jazz,203991,0.961,0.705,182493,0.0167,0.754,5,0.0992,-29.803,0,0.0831,159.788,4,0.302
77785,Nekrogoblikon,Mood Swing,1cW9rL7nOoM6FXe2goZ3yt,26,2015,folk,127497,0.000272,0.279,191924,0.98,0.0244,4,0.491,-5.101,0,0.238,120.708,3,0.433
124311,Ray LaMontagne,It's Always Been You,7MPQEJMxLT2tzqoutwesde,40,2018,folk,198090,0.797,0.296,335840,0.24,0.246,7,0.0951,-13.373,1,0.0314,136.327,4,0.1
96364,Bria Skonberg,Que Sera Sera (Whatever Will Be Will Be),4Alty1OwiyRJquryqCHxyy,32,2016,jazz,156215,0.832,0.645,253493,0.215,1.43E-06,8,0.0996,-14.225,1,0.0379,110.706,4,0.341
57805,Big K.R.I.T.,Soul Food,6CQDQCc56QaDbYUPSRsT4D,36,2014,alternative,97207,0.369,0.495,228480,0.752,0.000739,3,0.0955,-7.511,0,0.366,174.1,4,0.316
55964,Kidd Kidd,I'm a G (Bury Me a G) [Explicit],1vp0yh7aL47hhleuTQLLNh,34,2013,rap,93328,0.00098,0.602,237230,0.648,4.27E-05,11,0.102,-6.254,1,0.223,134.935,4,0.362
53203,Black Label Society,Sold My Soul,5z2RaxVh1reTKIZpYapx10,20,2013,metal,87304,0.0845,0.282,455760,0.91,0.131,4,0.617,-6.434,0,0.0624,92.503,4,0.237
6881,Serj Tankian,Baby - Live,6MfyJmc5lPhN0W7B1vUrBG,25,2010,grunge,9009,0.623,0.283,220627,0.653,0.0204,3,0.872,-4.747,0,0.04,122.393,3,0.126
17975,Najwa Karam,Ya Baie,02oKeOvi3iZdG5WBmuprai,38,2011,dance,28659,0.0944,0.764,191112,0.866,0,2,0.242,-4.711,1,0.0511,105.008,4,0.783
28208,Marilyn Manson,Slo-Mo-Tion,4VoP6Ed9b7G80QLv5nymNU,42,2012,alternative,48383,0.00625,0.54,264453,0.85,4.21E-05,2,0.376,-3.721,1,0.0881,155.953,4,0.573
19712,Bappi Lahiri,Ooh La La,77QLO6fafn5BGev2ADuFKz,34,2011,folk,30894,0.102,0.742,256021,0.972,3.29E-05,6,0.0563,-2.598,1,0.15,126.049,4,0.766
72288,Yeek,Flowers,0F8EdaGRoVrk0JNEm16JfY,34,2015,alternative,120889,0.0168,0.642,115862,0.689,0.0408,0,0.318,-4.621,1,0.0316,86.975,4,0.605
134942,Love & The Outcome,You Got This,1gibxiYQ2bDcnbYga7qXY7,56,2019,alternative,215451,0.00211,0.575,194680,0.866,0.000102,0,0.151,-3.242,1,0.0388,164.981,4,0.79
122255,ZAYN,Fingers,00wyFkzeyMt0qsiQvs9aUE,61,2018,dance,195560,0.346,0.522,171240,0.434,9.01E-06,7,0.107,-9.237,0,0.179,106.672,5,0.559
29490,Tremonti,Decay,5DOkj1SB0aI8Icp8RlvOOT,31,2012,alternative,49770,1.66E-05,0.332,237912,0.964,0.00072,4,0.343,-4.183,1,0.151,89.996,4,0.336
127231,Manchester Orchestra,I Know How To Speak,4G9aoDV0KAsAYqTEKY53BF,48,2018,indie,202664,0.00154,0.505,360213,0.62,0.281,11,0.093,-8.635,1,0.0268,149.965,4,0.255
160027,Diabulus in Musica,Blurred Dreams,5hPkYh9o11ORkeLvioOC3j,9,2020,metal,252661,0.0474,0.475,301133,0.605,0.000587,9,0.1,-7.872,0,0.0355,119.965,4,0.127
77117,The Zombies,Chasing the Past,6XmDaBFBOxNKrO0EBywWOU,32,2015,folk,126684,0.537,0.541,245212,0.606,0.00232,7,0.104,-6.996,0,0.0278,124.928,4,0.426
8328,Chris Standring,Bossa Blue,5aCmxMcIH2B8vs6zValyW8,40,2010,jazz,11982,0.628,0.771,281000,0.536,0.501,2,0.0822,-9.848,0,0.0475,100.009,4,0.414
154545,Ella Eyre,New Me,64zUfXPRniUl7qKaUtpqeS,60,2020,dance,243868,0.118,0.784,195853,0.724,0,4,0.249,-4.602,0,0.125,115.444,4,0.536
72848,Sevdaliza,Sirens of the Caspian,0hTEalboeXL6MTMe8AnI9Z,36,2015,alternative,121489,0.349,0.607,215040,0.556,4.06E-05,5,0.194,-8.856,0,0.343,124.894,4,0.494
147356,Lizzo,Good as Hell (feat. Ariana Grande),2rjjNUYONZqC7wSd1i6OFq,65,2019,pop,232229,0.298,0.668,159011,0.892,0,5,0.735,-3.001,0,0.0645,95.927,4,0.478
74938,Halsey,Ghost,5dcYoYFAXh0f0qI05AoufB,63,2015,dance,123827,0.0529,0.57,153657,0.606,0.000727,7,0.134,-8.085,1,0.129,95.038,4,0.212
41249,Iamsu!,(Bonus) Break Her Down,3Zk5q2nK3ZIwuOHWBkrK6l,29,2012,rap,69250,0.000548,0.831,155042,0.373,0.000362,1,0.1,-6.896,1,0.157,96.115,4,0.349
58277,Flight Facilities,Heart Attack,4Amn44SnhF5qTydfDB2e5D,32,2014,alternative,97716,0.0405,0.777,388427,0.685,0.373,8,0.079,-10.36,1,0.054,124.004,4,0.293
110562,Chris Webby,Dazed & Confused (feat. Rittz),3ByW64NsNqsGybpZekOHrC,53,2017,indie,177780,0.383,0.531,260000,0.709,8.38E-06,7,0.0964,-7.327,0,0.0829,180.036,3,0.704
69721,Rancid,Now We're Through With You,1wD9IA6n3gwxMBM5yE9jdV,22,2014,punk,115371,0.0152,0.366,112293,0.953,0,5,0.0757,-3.222,1,0.0906,168.049,4,0.574
52949,Metalocalypse,Tracking/Ishnifus and the Challenge,6OTpaQOcvyUZQdUvOvAkPD,27,2013,metal,86811,0.138,0.62,218800,0.586,8.19E-06,8,0.214,-12.412,1,0.0818,90.045,4,0.354
29165,In This Moment,Violet Skies,4QpVCBzD9pzaOUm3Pcd8yL,31,2012,alternative,49419,0.000353,0.347,236547,0.988,1.62E-05,1,0.323,-1.354,1,0.227,180.256,4,0.489
18343,TV On The Radio,No Future Shock,5EDUqsOGdzFRo3O2A8D3Zm,27,2011,dance,29172,0.0212,0.47,242813,0.905,5.01E-05,2,0.0294,-5.433,1,0.225,170.007,4,0.422
112177,Christian Scott aTunde Adjuah,The Walk,2vODMBp764SE9XqQGHsEEd,29,2017,jazz,180139,0.286,0.484,319352,0.48,0.592,8,0.127,-9.304,1,0.0379,138.034,4,0.209
39409,V.I.C.,Twerk It - Original,2Nm60EPj9H4IZJuZ9vWUlz,42,2012,pop,65309,0.0704,0.833,205930,0.879,0,1,0.0829,-4.218,0,0.223,186.027,4,0.913
159184,Harlem Jazz Guitar Quartet,Backdrop for Alternative Cuisine,3CZGql5SXTzq1zpmELHwsu,0,2020,jazz,251405,0.726,0.716,171456,0.385,0.81,2,0.128,-14.359,1,0.0472,140.013,4,0.746
121439,Asleep At The Wheel,Willie Got There First (feat. Seth Avett & Scott Avett),5aikBVzZL3BNALiD6jjnTF,28,2018,country,194614,0.499,0.594,324613,0.336,2.24E-06,2,0.144,-9.876,1,0.032,143.632,3,0.346
83565,Machine Gun Kelly,Spotlight,72nxQrIi70DmIfuzFoRh7B,49,2015,pop,136814,0.0951,0.469,303600,0.605,4.50E-05,9,0.161,-8.53,0,0.137,90.804,4,0.355
